"cluster"	"ASV"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"SCECHR"	"SK91LD"	"SQQBCH"	"SCFYMN"	"SM6D3B"	"SSY7BM"	"SDD4G5"	"ST2SCC"	"SQ1CGZ"	"SUNVYF"	"S6TGBG"	"SKVHMG"	"SZNYJX"	"SQYDDG"	"SHLY4A"	"SFKMCD"	"SKA8NJ"	"SZCD49"	"SSJSP9"	"SGZUHD"	"SWKRGL"	"SUTTXP"	"SASQEH"	"SUXVVU"	"SNYBEM"	"SCNXZK"	"S8APX1"	"SBWPUY"	"SC1YIM"	"SACBBR"	"S5MEZA"	"STHFJP"	"SKYQAL"	"SIRUBH"	"SUXEKB"	"SQVR9H"	"SIUQ3G"	"SG3CB2"	"SLWUQ2"	"SY34ZS"
"Tachinidae_cluster2"	"ee9ca06862c0459047060c82131997d8"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Lypha"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1192	0	0	0	0	0	0	0	0	3180
"Tachinidae_cluster20"	"9e7594486d2875bf407f60477fe91b7a"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Campylocheta"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14164	0	0	0	9468	7291	10631	0	0	0	0	0	0	0
"Tachinidae_cluster23"	"52adc19f6e1fc8674f70496ff67f0d80"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Platymya"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster24"	"ebbae3c2525fe2a8e808ea90981e0854"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Ocytata"	0	0	0	0	0	0	5286	19976	0	0	0	0	0	1751	0	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster26"	"ca030e509e89bc2ff7802e3916a6d64e"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Gymnocheta"	0	0	0	0	0	0	0	0	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster27"	"75cd15c66345c577c0a33820add133b4"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Allophorocera"	0	0	0	0	0	0	0	0	0	13265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster29"	"07fdd7911d9c76440549b309e13f72da"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Blepharomyia"	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster3"	"7c0ee0a0be277788e7a851758883b22e"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Smidtia"	0	0	0	0	0	0	0	0	0	0	2183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster30"	"d316a08f42a11e36d8a31357da057b23"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Eumea"	0	0	0	0	0	0	0	0	0	0	0	0	0	994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster32"	"44127c6d0570c8c3a5e091ca107afb3c"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Gonia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22032
"Tachinidae_cluster33"	"0865cef896dd9e2022d82b75e19870b0"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Phryxe"	0	0	0	0	0	0	0	0	0	0	0	0	0	1937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster36"	"d20c7d408d78ea388fde81aef7e195bc"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Ceromya"	0	0	0	0	0	1071	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster38"	"ddd0bafbdba73ba0a9fef0791beebf25"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Dexiosoma"	0	0	0	0	0	0	0	5713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster39"	"d6c9a27360ffe58d0a195bde173d18c8"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Periscepsia"	0	0	0	0	0	0	0	0	176	0	0	0	0	519	0	0	0	0	0	0	0	14039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster4"	"1ea4387392ddef994e62437c6fceb807"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Voria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster40"	"8ffdc1c6a6d817183189bc50b65dfafc"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Actia"	0	0	0	0	0	1944	0	0	353	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster42"	"1d42565843500f10c007b0a5925c67c7"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Phania"	0	0	0	0	0	0	2898	0	0	0	0	0	0	1292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster43"	"055b3aff2633eee70aa63dea53f8d19b"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Meigenia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster45"	"5ab76907571a6e828f587fe27c731167"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Lydina"	0	0	0	0	0	0	0	0	0	0	0	0	0	1408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster47"	"8795479d25c5ad368cee8654b0e8c590"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Eloceria"	0	0	0	0	0	0	0	912	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster48"	"0db0174126e82dd126a131a35cee64ac"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Microsoma"	0	0	0	0	0	0	834	0	0	0	0	0	0	10361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster5"	"2c7c26fa3a1d914fda86ac1e98dc86e2"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Bothria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5397	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster60"	"beb7a53e94cc59987aad26e28db6982e"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Admontia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster62"	"62f90cb38497ce1cf5256af10d89f605"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Exorista"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster68"	"a9ae5a43c25c9c068e28ff6ecf93c06d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Zaira"	0	0	0	0	0	0	0	15471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster7"	"086cf92cdebc42d8fb58c9f2055b0b89"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Triarthria"	0	0	0	0	0	0	422	0	0	0	0	6137	0	0	0	0	0	0	0	0	0	3635	0	4988	0	13616	0	0	0	0	0	0	15898	0	0	0	0	0	0	0
"Tachinidae_cluster71"	"f2df3341f3c3d830a8639fe106e15a56"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Bessa"	0	0	0	0	0	0	0	0	0	0	0	0	0	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster78"	"d3babdd089973f803397d32a2bcf272b"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Belida"	0	0	0	0	0	0	2877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachinidae_cluster8"	"9b9141f942d1fc59462b66281989d55e"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Cyzenis"	0	0	0	0	0	0	0	0	0	3983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6516	0
"Tachinidae_cluster99"	"5280496c1f51fd59591ae125724eae57"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tachinidae"	"Athrycia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tectocepheidae_cluster1"	"2c68979ca8d386ea88dd512763240e0c"	"Animalia"	"Arthropoda"	"Arachnida"	"Sarcoptiformes"	"Tectocepheidae"	"Tectocepheus"	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tenebrionidae_cluster4"	"0d1a1f64d13dfec8c246c67c29664bd3"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	"Isomira"	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tenthredinidae_cluster1"	"5269f6f4faee2ae2a6ec3b1c3c802473"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Tenthredinidae"	"Pristiphora"	791	0	0	0	324	0	0	0	0	341	0	0	0	0	539	79	0	0	0	0	0	938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4370	0	0
"Tenthredinidae_cluster103"	"b22541472e4129bcd3c87cd4d71dc7f7"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Tenthredinidae"	"Pachynematus"	0	0	0	0	0	0	0	0	0	1488	0	0	0	0	0	0	0	0	0	0	0	1221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tenthredinidae_cluster11"	"16d5521eeecc1ac6fb1b63cb82634b27"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Tenthredinidae"	"Tenthredopsis"	0	0	0	0	4752	0	0	0	589	0	0	0	0	0	0	0	0	0	0	0	0	2583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tenthredinidae_cluster118"	"744362cab58432cdab5aac2045f23fa0"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Tenthredinidae"	"Dolerus"	0	0	0	0	0	0	0	0	381	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tenthredinidae_cluster119"	"9b427f89c4b27943750bb975d02ac88e"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Tenthredinidae"	"Eutomostethus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tenthredinidae_cluster12"	"2487ef71677abdf29141ad5aad9bf2f5"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Tenthredinidae"	"Rhogogaster"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tenthredinidae_cluster139"	"932f468a730bf732e63457207b833612"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Tenthredinidae"	"Amauronematus"	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tenthredinidae_cluster217"	"f1d037e018cfd1a32dcd4abb80009c39"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Tenthredinidae"	"Empria"	0	700	0	0	627	0	0	0	107	0	0	0	0	0	151	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1469
"Tenthredinidae_cluster226"	"203e059d419fd632cfc652488883aaa6"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Tenthredinidae"	"Macrophya"	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tenthredinidae_cluster23"	"6eb4ad8c4f4c338212280d39aec18986"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Tenthredinidae"	"Euura"	1074	0	0	0	0	0	0	0	0	0	0	0	0	616	481	0	906	0	0	0	0	0	0	1235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tenthredinidae_cluster239"	"56e2015c83f7e9e7a34ed02699004c5f"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Tenthredinidae"	"Hemichroa"	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tenthredinidae_cluster25"	"e01f6c8ba56f67f0ba69f7d26c94e159"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Tenthredinidae"	"Monsoma"	0	0	0	0	0	0	0	0	0	0	0	0	10473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tenthredinidae_cluster31"	"789f84317b3a14850e334603822a0beb"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Tenthredinidae"	"Ametastegia"	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tenthredinidae_cluster4"	"d121ec66fd2475b9230b495669ca7b95"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Tenthredinidae"	"Athalia"	0	0	0	0	0	0	0	0	0	0	0	0	0	904	0	0	670	0	0	0	0	0	0	31057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tenthredinidae_cluster9"	"a720c0927807b1e6bfb80323b78aee48"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Tenthredinidae"	"Allantus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tephritidae_cluster10"	"6ca94fcd93f972607f91a1686b61b811"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tephritidae"	"Noeeta"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tephritidae_cluster18"	"8bcd10fcde0cd607bfac73152a6b40c0"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tephritidae"	"Tephritis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1545	0	0	0	0	0	0	0	0	0	0
"Tephritidae_cluster2"	"5ddc755271f36b3d9e93f5ed3c001b3e"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tephritidae"	"Philophylla"	0	0	0	0	0	0	0	0	0	751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tephritidae_cluster6"	"317300761695649c6feb0285dfb8459d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Tephritidae"	"Campiglossa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tetragnathidae_cluster1"	"caabb9300eb532dfb7e6a1af60b537f3"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Tetragnathidae"	"Tetragnatha"	0	0	0	0	0	3656	0	0	0	0	69	1856	3151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	937	0	0	0	0	0	0	1633	0
"Tetragnathidae_cluster2"	"4acf3bd28650e9d8564fbb26bf838ac1"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Tetragnathidae"	"Metellina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tettigoniidae_cluster4"	"26f81a4d44015f85713d29b02ad445f8"	"Animalia"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	"Roeseliana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Therevidae_cluster10"	"5376587be693369706bbb21d47d0a5e5"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Therevidae"	"Cliorismia"	0	0	0	0	0	0	0	0	0	0	0	0	0	3024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Therevidae_cluster11"	"8a13eb5028198c008e59fe2677f4c05a"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Therevidae"	"Thereva"	0	0	0	0	0	0	0	0	0	0	0	0	0	8757	0	1391	3893	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Therevidae_cluster7"	"a03e82caabab54492087c854f773ffd7"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Therevidae"	"Dialineura"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Theridiidae_cluster1"	"17d229fa1dde2e0a663e339af6f834da"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	"Enoplognatha"	0	0	0	0	0	593	0	476	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0
"Theridiidae_cluster10"	"4dc287fb1becbaae2a528b7de5732a93"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	"Paidiscura"	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	31	0	203	0	0	0	0	0	0	0	0	0	61	0	0	0	540	0	48
"Theridiidae_cluster15"	"fbfdd20a3472d619d4ce592ee7fb0454"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	"Episinus"	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Theridiidae_cluster2"	"25dc06567e2b8551a3f60feda7e2e29e"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	"Platnickina"	0	0	328	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	1401	0	0	0	0	0	0
"Theridiidae_cluster21"	"1c5d8d65d09803cca0c542ae5a88d037"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	"Dipoena"	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Theridiidae_cluster4"	"23ee52ded9aed347006798b715bde08d"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	"Phylloneta"	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	415	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Theridiidae_cluster6"	"1b095a8b0290e92a0a46809d36f04cba"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	"Theridion"	0	0	0	0	0	0	0	32	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thomisidae_cluster1"	"c195ea3733995b6e885af6a49ebfd66c"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Thomisidae"	"Ozyptila"	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thomisidae_cluster2"	"fad8edc9c4dd82979543356f134592de"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Thomisidae"	"Xysticus"	0	0	0	0	0	0	14	0	0	0	357	0	0	0	716	0	0	0	0	0	0	0	0	0	0	0	206	0	0	11010	0	0	0	0	0	0	0	0	0	0
"Thomisidae_cluster8"	"5be830a77193e8e0d7b656c821fb6cee"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Thomisidae"	"Coriarachne"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	742	0	0	0	0	0
"Thripidae_cluster1"	"f560a0d1ea7a8b08cf0bb32800c86f04"	"Animalia"	"Arthropoda"	"Insecta"	"Thysanoptera"	"Thripidae"	"Thripidae_X"	0	0	0	0	0	0	45	19	0	0	0	36	0	58	0	0	141	0	0	0	22	182	0	67	0	990	176	0	0	404	0	0	57	204	1154	0	0	366	314	658
"Thripidae_cluster12"	"f5f797b72fe71f6aff53806a267ecf87"	"Animalia"	"Arthropoda"	"Insecta"	"Thysanoptera"	"Thripidae"	"Frankliniella"	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thripidae_cluster4"	"31d78d725af02e7d66eb385016509dcb"	"Animalia"	"Arthropoda"	"Insecta"	"Thysanoptera"	"Thripidae"	"Oxythrips"	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	6	0	0	121	0	0
"Thripidae_cluster5"	"a3924a8df85c235c187a1cf286bb5cba"	"Animalia"	"Arthropoda"	"Insecta"	"Thysanoptera"	"Thripidae"	"Thrips"	0	0	0	0	0	0	0	16	6	0	0	42	0	0	0	0	0	0	0	0	0	12	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	23
"Thripidae_cluster6"	"481347bf5b8902655cc63415e7198462"	"Animalia"	"Arthropoda"	"Insecta"	"Thysanoptera"	"Thripidae"	"Limothrips"	0	0	0	0	0	0	5	39	0	0	0	0	0	206	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thripidae_cluster7"	"d21ae82a482dc532a86c1974c28e35c1"	"Animalia"	"Arthropoda"	"Insecta"	"Thysanoptera"	"Thripidae"	"Taeniothrips"	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Throscidae_cluster1"	"cfb1b1dce7ea4f75ebe1518b302b7ee3"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Throscidae"	"Trixagus"	0	0	0	0	0	1595	0	319	0	0	40	1025	0	799	0	895	79	0	0	0	787	1840	0	0	3375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Throscidae_cluster5"	"f6dc72dca00685ad870a96f49ea37f5d"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Throscidae"	"Aulonothroscus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3828	0	0
"Tineidae_cluster1"	"daf064309e9e5e2e10d2f35d3c6407af"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Tineidae"	"Monopis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tineidae_cluster12"	"07d97abcdbd196529687844f88ab3040"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Tineidae"	"Infurcitinea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tineidae_cluster18"	"03492286325c49ca1c1a511182b26347"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Tineidae"	"Haplotinea"	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tineidae_cluster3"	"c1fff44dc3cea14615a1235bf5eaeae3"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Tineidae"	"Nemapogon"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tingidae_cluster3"	"722215fda74507a896fb2754e6566905"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Tingidae"	"Derephysia"	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tingidae_cluster7"	"ff1a7db9a2e48b06023230681a7247bc"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Tingidae"	"Physatocheila"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
