"cluster"	"ASV"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"BOLD_bin"	"SCECHR"	"SK91LD"	"SQQBCH"	"SCFYMN"	"SM6D3B"	"SSY7BM"	"SDD4G5"	"ST2SCC"	"SQ1CGZ"	"SUNVYF"	"S6TGBG"	"SKVHMG"	"SZNYJX"	"SQYDDG"	"SHLY4A"	"SFKMCD"	"SKA8NJ"	"SZCD49"	"SSJSP9"	"SGZUHD"	"SWKRGL"	"SUTTXP"	"SASQEH"	"SUXVVU"	"SNYBEM"	"SCNXZK"	"S8APX1"	"SBWPUY"	"SC1YIM"	"SACBBR"	"S5MEZA"	"STHFJP"	"SKYQAL"	"SIRUBH"	"SUXEKB"	"SQVR9H"	"SIUQ3G"	"SG3CB2"	"SLWUQ2"	"SY34ZS"
"Proctotrupidae_cluster18"	"6f1e3caf7c5696490dd4cf14de23a76b"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Proctotrupidae"	"unclassified.Proctotrupidae"	"unclassified.Proctotrupidae"	"unclassified.Proctotrupidae"	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Proctotrupidae_cluster2"	"cad36f85a725b0f3237ea78ab6ced071"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Proctotrupidae"	"unclassified.Proctotrupidae"	"unclassified.Proctotrupidae"	"unclassified.Proctotrupidae"	0	0	0	0	0	0	0	26	0	0	0	0	0	146	54	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Proctotrupidae_cluster23"	"a95d3270ad639e84375aa4a72143773a"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Proctotrupidae"	"Exallonyx"	"Exallonyx quadriceps"	"BOLD:ACE0548"	0	0	0	0	0	0	0	10	0	0	0	0	0	94	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Proctotrupidae_cluster27"	"8f95f8d82d383a4d3c10a1848c254d8a"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Proctotrupidae"	"Proctotrupidae_X"	"Proctotrupidae_XX"	"BOLD:ADU3032"	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Proctotrupidae_cluster28"	"d0fbfd758af422350bb67b1edc027faa"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Proctotrupidae"	"Proctotrupidae_X"	"Proctotrupidae_XX"	"unclassified.Proctotrupidae_XX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Proctotrupidae_cluster3"	"f9f9fbd56b825b4de6c5344516edd861"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Proctotrupidae"	"Proctotrupidae_X"	"Proctotrupidae_XX"	"BOLD:ACI9017"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Proctotrupidae_cluster35"	"1d40ddcb877afe94867b8b29c8613353"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Proctotrupidae"	"Exallonyx"	"Exallonyx pallidistigma"	"BOLD:ACQ9969"	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Proctotrupidae_cluster36"	"c6e31c443d2ed28cae9745e3fb7a00c5"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Proctotrupidae"	"Disogmus"	"Disogmus basalis"	"BOLD:ACP6464"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Proctotrupidae_cluster4"	"9dc3a3505e9188d63d77e3283c454e32"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Proctotrupidae"	"Phaneroserphus"	"Phaneroserphus calcar"	"BOLD:ADB0526"	0	0	0	0	0	0	0	12	0	0	0	0	0	183	9	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Proctotrupidae_cluster45"	"f0ab26a850913ad357b0e92cef1bea69"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Proctotrupidae"	"Proctotrupidae_X"	"Proctotrupidae_XX"	"unclassified.Proctotrupidae_XX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Proctotrupidae_cluster47"	"168bf85adff94adf78d3875662bf4bb6"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Proctotrupidae"	"Exallonyx"	"Exallonyx pallidistigma"	"BOLD:ACQ9969"	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Proctotrupidae_cluster6"	"0dbb45e34a090ea09b36c1a3ae9764b7"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Proctotrupidae"	"Proctotrupidae_X"	"Proctotrupidae_XX"	"BOLD:AEE8370"	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Proctotrupidae_cluster7"	"a721a220fa5a653bff4f0e46a1301175"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Proctotrupidae"	"unclassified.Proctotrupidae"	"unclassified.Proctotrupidae"	"unclassified.Proctotrupidae"	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Proctotrupidae_cluster8"	"2edd3185cd3040301908d64bbffa81c9"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Proctotrupidae"	"Exallonyx"	"Exallonyx minor"	"BOLD:ACC4620"	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Proctotrupidae_cluster9"	"1a55da98b810b81c4dd179dad2e3e1dc"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Proctotrupidae"	"unclassified.Proctotrupidae"	"unclassified.Proctotrupidae"	"unclassified.Proctotrupidae"	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psilidae_cluster1"	"c50f37e7fdd9c2f5bb2003c7c8aa9316"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psilidae"	"Chamaepsila"	"Chamaepsila nigra"	"BOLD:ACK2310"	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psilidae_cluster10"	"dffdd0f116f7c61c37afd0a9dc3d8df0"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psilidae"	"Chyliza"	"Chyliza vittata"	"BOLD:ACC6250"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psilidae_cluster11"	"b9b71378aac5d295a2511da6dfecacb4"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psilidae"	"unclassified.Psilidae"	"unclassified.Psilidae"	"unclassified.Psilidae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psilidae_cluster13"	"2f341a270548f783decdd494b90dcee7"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psilidae"	"Loxocera"	"Loxocera aristata"	"unclassified.Loxocera aristata"	0	0	0	0	0	0	0	0	0	0	0	0	0	853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psilidae_cluster2"	"6fe438c6791a54e2a9c03dfa4a8cfd88"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psilidae"	"Chamaepsila"	"Chamaepsila_X"	"BOLD:ACP6986"	0	0	0	0	119	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psilidae_cluster3"	"15d34fdc14887db91cf556d3ca231848"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psilidae"	"Psilidae_X"	"Psilidae_XX"	"BOLD:ACR1090"	0	0	0	0	0	0	0	0	98	0	0	0	0	666	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psilidae_cluster5"	"c8dcf6ef493c2c9880056b99962219c5"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psilidae"	"Psilidae_X"	"Psilidae_XX"	"BOLD:ACC6251"	0	0	0	0	741	0	0	0	23	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psilidae_cluster7"	"1ef7641b3259a97e931f5b39c6268549"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psilidae"	"Psilidae_X"	"Psilidae_XX"	"BOLD:ACL8801"	0	0	0	0	631	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psilidae_cluster8"	"c2d38cf5c382e2e0cc4cd5912332b0c0"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psilidae"	"Psila"	"Psila merdaria"	"BOLD:ABU5636"	0	0	0	0	0	0	0	303	0	0	0	0	0	0	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psilidae_cluster9"	"5d93c2e571b56e45b145fc6b8c080ace"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psilidae"	"Psila"	"Psila fimetaria"	"BOLD:AAE8112"	0	0	0	0	0	0	0	2752	0	0	0	0	0	0	0	0	1712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psocidae_cluster1"	"eab29e4e9cb70757c7f44168ab153129"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	"Psocidae"	"Trichadenotecnum"	"Trichadenotecnum majus"	"BOLD:AAP4635"	0	0	0	0	0	16	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psocidae_cluster14"	"10a556e7860d8ddd2f0d8c15e02ce31f"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	"Psocidae"	"Neopsocopsis"	"Neopsocopsis hirticornis"	"BOLD:ACQ7802"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psocidae_cluster2"	"358b0a5c7a31d4ffeaf06d0aed4ed538"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	"Psocidae"	"Metylophorus"	"Metylophorus nebulosus"	"BOLD:ACC5427"	0	0	0	0	0	765	0	0	0	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psocidae_cluster4"	"74eaeef912dfad3f17a3aa45c7ecfbb3"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	"Psocidae"	"Loensia"	"Loensia variegata"	"BOLD:ACN0757"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psocidae_cluster6"	"819d34e46b7b426e9e0c66ff312f6c15"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	"Psocidae"	"Loensia"	"Loensia fasciata"	"BOLD:ACP8983"	0	0	0	0	0	0	0	0	0	0	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psocidae_cluster9"	"a2a4de6356b4b444ff69d50223ac2691"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	"Psocidae"	"Amphigerontia"	"Amphigerontia bifasciata"	"BOLD:AAP4629"	0	0	0	0	0	0	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psocodea_X_cluster1"	"03bd79414b4dfd56250cd8f9ea96c6b7"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	"Psocodea_X"	"Psocodea_XX"	"Psocodea_XXX"	"BOLD:ADC0283"	0	0	0	0	0	305	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychidae_cluster3"	"be1943ce31286f41273b759005b715bf"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Psychidae"	"Taleporia"	"Taleporia politella"	"BOLD:AAC2838"	0	0	0	0	0	0	0	1456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychidae_cluster4"	"8b36ea53e917a5b27d441a3ac51b0d96"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Psychidae"	"Psychidae_X"	"Psychidae_XX"	"BOLD:AAD1525"	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychidae_cluster5"	"ff323f5f2a608f635d3e4d27ae95aec4"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Psychidae"	"Narycia"	"Diplodoma laichartingella"	"BOLD:AAF5091"	0	0	0	0	0	0	0	0	0	0	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychidae_cluster6"	"d63f41ead10553c356263789a3630463"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Psychidae"	"Psychidae_X"	"Psychidae_XX"	"BOLD:AAI5840"	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster1"	"017eea36b10cc26b2a2ff505ec5b7019"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Clytocerus"	"Clytocerus ocellaris"	"BOLD:ABA8472"	0	0	0	0	0	0	0	41	7	0	0	0	823	178	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster11"	"a11033d37a42f1d67fe511d5997f8763"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychoda"	"Psychoda gemina"	"BOLD:ACR3941"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster12"	"12178ad2399c403c423597a7f7e7de39"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychoda"	"Psychoda alternata"	"BOLD:AAF9306"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster14"	"064b18b25ceaaaad6c7c3915567c9e19"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychoda"	"Psychoda_X"	"BOLD:ACN5049"	47	33	0	111	0	0	0	0	8	0	0	0	0	0	3	39	0	0	0	960	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster16"	"9c7764048836431de863629a560925b7"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Clytocerus"	"Clytocerus ocellaris"	"BOLD:ACU5052"	0	0	0	0	0	0	0	8	0	0	0	0	16	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster17"	"add396fa5f2caf29cf854b8749092181"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychodidae_X"	"Psychodidae_XX"	"BOLD:ACO6579"	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster18"	"12ffc32fcd0c5f3aa421cfbb8658ec56"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychodidae_X"	"Psychodidae_XX"	"BOLD:ACC0588"	0	0	0	0	0	0	0	0	0	41	0	0	0	0	10	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster2"	"845820f4e9e3df4270e0942a9329bb2c"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychoda"	"Psychoda phalaenoides"	"BOLD:AAF9317"	0	0	0	21	0	0	0	0	53	66	0	0	154	12	95	98	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0
"Psychodidae_cluster21"	"739f51b833d352b49ffd31c2878dd944"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychoda"	"Psychoda trinodulosa"	"BOLD:AAN8770"	0	0	0	0	0	26	0	0	0	0	0	0	0	25	0	0	28	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster23"	"17cd51e07b460fe521de38b59321b736"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Philosepedon"	"Philosepedon humeralis"	"BOLD:ABA0882"	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	0	0	0
"Psychodidae_cluster24"	"ff05bfad4b7f2b366900c5a95105bc93"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychoda"	"Psychoda setigera"	"BOLD:ACF7862"	0	0	0	0	43	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster27"	"b7d198506311c4939f63b5687ba6f7e3"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Trichopsychoda"	"Trichopsychoda hirtella"	"BOLD:ACM7618"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster28"	"6283e1a24c54031f8a6dc8f8928bc971"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Pneumia"	"Pneumia trivialis"	"BOLD:ACG1619"	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster3"	"91b86badc7c2813f4d77eff76207aa14"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychodidae_X"	"Psychodidae_XX"	"BOLD:ABZ0621"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster30"	"db2b4f636d6ca94ba273e89400581a88"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychoda"	"Psychoda_X"	"BOLD:ABA0874"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster32"	"0badc20cee1f0cfe21639d6210eb2946"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Pneumia"	"Pneumia borealis"	"BOLD:ABA0872"	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster34"	"869a78b06454e8b344107912db005dfb"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychodidae_X"	"Psychodidae_XX"	"BOLD:ACY6029"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster35"	"f511eb6c0aca85d7495d4aae942275cf"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychoda"	"Psychoda minuta"	"BOLD:AAF9314"	0	0	0	0	0	24	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster39"	"6e12cd166e2573d35b56399af2a52f58"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychodidae_X"	"Psychodidae_XX"	"BOLD:ACY8827"	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster4"	"cb2f811e9079f41947bb7f63051369a4"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychoda"	"Psychoda_X"	"BOLD:ACG4180"	0	0	0	0	0	0	0	26	0	0	0	64	216	0	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster48"	"26dd2885b01f10f77b43678a7e25fa5b"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychoda"	"Psychoda_X"	"BOLD:AAP9909"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster57"	"d0711be43320703ec4afce041574ad44"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Pneumia"	"Pneumia rivularis"	"BOLD:ABA0881"	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster6"	"c1ea9e0eae303acda86bd98ed56459a2"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychoda"	"Psychoda grisescens"	"BOLD:AAM9202"	0	0	0	0	17	6	0	0	61	0	0	0	0	0	0	2	0	0	2	0	0	105	0	0	0	493	1296	0	0	0	0	0	1232	331	0	0	1165	0	340	130
"Psychodidae_cluster63"	"2bad6158377bb19c348a9de364ab476a"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychodidae_X"	"Psychodidae_XX"	"BOLD:ACG3216"	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster66"	"26bae8e3972a89bb2d84ec10cde39793"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Telmatoscopus"	"Telmatoscopus advenus"	"BOLD:ACG1699"	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster7"	"fd38c551f57ecfd6b805e7b773f69cb3"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychoda"	"Psychoda lobata"	"BOLD:ABA0877"	0	19	0	52	0	0	0	0	0	30	0	0	0	117	10	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster8"	"d02fd16b57db97b05fb41bb5555fcd57"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychoda"	"Psychoda albipennis"	"BOLD:AAL7819"	0	0	0	0	0	37	0	0	4	0	0	0	0	13	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psychodidae_cluster9"	"a3de31333bddb91352580f6301236fe4"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Psychodidae"	"Psychodidae_X"	"Psychodidae_XX"	"BOLD:ACP1508"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psyllidae_cluster1"	"79780edde753f2a6320b7572d15de25f"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"Cacopsylla"	"Cacopsylla_X"	"BOLD:ADJ9967"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566
"Psyllidae_cluster10"	"034d767d6386802f10b1f15317810075"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"Chamaepsylla"	"Chamaepsylla hartigii"	"BOLD:ACL2850"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psyllidae_cluster12"	"31c17f66135b87a05f28d5a03e02e433"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"unclassified.Psyllidae"	"unclassified.Psyllidae"	"unclassified.Psyllidae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psyllidae_cluster14"	"c6f5e7a6ff6d19e05b6703d4b03467ec"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"Cacopsylla"	"unclassified.Cacopsylla"	"unclassified.Cacopsylla"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psyllidae_cluster2"	"b285cd47b81395be4bc41373a9c65c15"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"Psylla"	"Psylla alni"	"BOLD:ADU2389"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
